tweet_id,user_name,date,text,lang,favorites,retweets,replies,views
2056307606730252772,Smart_Money,Mon May 18 09:35:12 +0000 2026,"🚨 DER 20 MILLIONSTE #BITCOIN WURDE GERADE GEMINED!

Überall liest du jetzt denselben Satz. 20 Millionen gemeined, nur noch eine Million bis zum Limit, jetzt wird es eng. Das klingt nach dem großen Startschuss und ist genau deshalb die falsche Fährte.

Diese letzte Million kommt nicht auf einmal. Schau dir die Emissionskurve an. Bis zum Jahr 2040 sind über 99,6 Prozent aller Bitcoin gemeind. Was danach noch kommt, die kompletten hundert Jahre bis 2140, sind zusammen rund 41.000 Stück. Ein ganzes Jahrhundert Mining bringt weniger, als ein einziger Konzern in einem guten Quartal in seine Bilanz legt. Wer auf ""die letzten Coins"" wartet, wartet auf etwas, das seine Urenkel noch erleben.

Die eigentliche Knappheit ist längst passiert, unbemerkt, während alle auf den Preis gestarrt haben. Ich schaue seit Monaten nur noch auf eine Zahl.

Rechne mit mir. Bis 2140 entstehen überhaupt nur noch rund 969.000 Bitcoin neu. Mehr nicht. Das ist die gesamte Restmenge, die das Protokoll bis ans Ende seiner Tage ausgibt.

Jetzt schau, was ein einziges Unternehmen hält. Strategy sitzt auf rund 819.000 Bitcoin. Das sind etwa 85 Prozent von allem, was bis 2140 überhaupt noch gemined wird. Eine Firma. Gegen ein ganzes Jahrhundert Emission.

Und alle börsennotierten Unternehmen zusammen halten heute schon rund 1,23 Millionen Bitcoin. Mehr, als das Netzwerk in den nächsten 114 Jahren überhaupt produziert.

Lass das sacken. Die komplette Zukunfts-Produktion ist kleiner als das, was Bilanzen schon weggesperrt haben. Und das sind nur die Firmen, die es offen ausweisen müssen. Staaten, Fonds und alte Wallets, die keiner mehr aufmacht, fehlen in der Rechnung komplett.

Deshalb ist ""nur noch eine Million"" das schwächste Argument im Markt. Es tut so, als würden die Miner das Angebot bestimmen. Dabei entsteht der Preis dort, wo jemand bereit ist zu verkaufen - oder eben nicht. Mit der Emissionsrate hat das nichts zu tun.

Während $BTC bei rund 77.000 Dollar seitwärts zappelt, verschiebt sich im Hintergrund das Einzige, was zählt: wer hält und wer abgibt. Genau das blendet die runde Zahl aus. Die echte Frage ist, wie viel von den 20 Millionen, die schon da sind, überhaupt jemals noch den Besitzer wechselt.

Aber klar. Feiern wir lieber den großen Tag.

Du jagst ein Angebot, das längst verteilt ist. Frag dich, von wem du es eigentlich kaufen willst.",de,150,19,11,25302
2056094272362033330,VoidReader_,Sun May 17 19:27:29 +0000 2026,"$82,932 net profit on 5-minute Bitcoin markets

20,986 predictions made with a 57% win rate

The best trade returned $1,833 from $883

Today’s PnL reached $2,906

An actively trading wallet that consistently delivers results

Wallet: 0x927f7694de44d19a72bce76254e628d1c141d215",en,79,30,7,4607
2056551935356940720,WhaleNoName,Tue May 19 01:46:04 +0000 2026,"🚨 BTC IS TRAPPING BULLS AND BEARS AT THE SAME TIME

That's exactly what Wyckoff accumulation looks like

PS, SC, ST - every phase playing out in order

- Bulls buy every bounce and get shaken out
- Bears short every dip and get squeezed

Meanwhile the structure keeps building toward one final sweep lower

52k. Then the real move begins

NOTIFS ON!",en,147,24,35,29911
2056481497771618513,AdamBLiv,Mon May 18 21:06:11 +0000 2026,"🔥BITCOIN TO $1,000,000 EASILY - IT IS THE APEX PREDATOR OF CAPITAL🔥

Bitcoin is $76,000 and the timeline has rediscovered fear, like a cat rediscovering the vacuum cleaner. 

$657 million in long liquidations in a day. 

ETFs hemorrhaging. Fear and Greed at 29.

A man named Machi just opened a 25x leveraged position from inside the smoking crater of his last 25x leveraged position, which is either a Greek tragedy or a personality disorder, possibly both.

Magnificent. The chorus has assembled exactly on schedule. 

The same chorus that buried Bitcoin at $2, at $200, at $3,000, at $16,000, and which will bury it again on its way to numbers their grandchildren will find adorable.

This video is for the adults. 

Why Bitcoin is a hostile reorganization of the global capital stack. 

Capital with claws, monetary hardness at the speed of light, the first vessel for human time that doesn't leak:",en,360,38,14,15969
2056728220397863026,MARAFoundation_,Tue May 19 13:26:34 +0000 2026,"The biggest buyers of Bitcoin during this price dip haven’t been retail investors—it’s been institutions, with ETF inflows running unusually high. 

But institutions are buying to HODL the asset—they’re not regularly transacting on-chain.

@MARA CEO, @fgthiel's view is that “anything we can do to drive more adoption of using Bitcoin actively… is better for Bitcoin than it just being locked up and put on a shelf.”",en,18,3,2,531
2056647545774899382,BSCNews,Tue May 19 08:06:00 +0000 2026,"Bitcoin Whales Keep Buying

Wallets holding at least 100 $BTC have climbed to 20,229, up 11.2% from 18,191 a year ago, Santiment says.

The trend suggests large investors and institutions continue accumulating despite major market volatility.

Wallets of this size currently hold roughly $7.7 million or more in Bitcoin, signaling sustained long term conviction, according to Santiment.",en,38,9,6,2853
2056596457755676817,TheMoneyApe,Tue May 19 04:42:59 +0000 2026,"🚨 CRYPTO WINTER IS OVER 🚨

RIC EDELMAN SAYS REGULATORY CLARITY COULD TRIGGER A MASSIVE CRYPTO BULL RUN IF THE BILL PASSES.

THE BILL NOW NEEDS 7 MORE DEMOCRATIC VOTES TO REACH THE TRUMP’S DESK.

IF THE CLARITY BILL PASSES, BITCOIN COULD SOON SURGE TO $500K.

LET'S GOOO.... https://t.co/9Y0FULYTlI",en,92,38,29,2953
2056715241938141567,BSCNews,Tue May 19 12:35:00 +0000 2026,"BlackRock Deposits $450M In Bitcoin To Coinbase Prime

BlackRock has successfully moved 5,847 $BTC worth approximately $450M into the Coinbase Prime custody layer. 

This movement follows a series of high-volume inflows as the world’s largest asset manager scales its ETF operations and corporate treasury holdings.",en,39,10,6,3741
2056514171236200732,BitcoinPulseX,Mon May 18 23:16:01 +0000 2026,"CAN YOU FEEL IT???

THE BIGGEST BULL RUN YET IS ON THE HORIZON

🚀🚀🚀🚀🚀 https://t.co/komcHEwePI",en,50,12,11,4283
2056737637420200018,bogdanoff_CTO,Tue May 19 14:03:59 +0000 2026,"Legend says the Bogdanoff knew Satoshi before Bitcoin

They watched the twins on Temps X talking digital money with aliens

Fast forward - Grichka &amp; Igor still pulling strings $BOG

History doesn't repeat. It gets BOG'd! https://t.co/vtdRP5Hb8O",en,12,4,2,46
2056648929220202858,SafePal,Tue May 19 08:11:30 +0000 2026,"14 years later, Bitcoin still buys pizza 🍕

Spent crypto for Pizza Day with #SafePalMastercard IRL

Bitcoin Pizza Day hits different when crypto actually works like money https://t.co/NaRW2VJiTH",en,21,2,5,3009
2056737067464302785,TheBlockRunner,Tue May 19 14:01:43 +0000 2026,April 28th @F2Pool moved $NAT. The 4th biggest Bitcoin miner. The NATTENING continues. https://t.co/wIempL41bQ,en,35,9,0,425
2056489504261689661,Vivek4real_,Mon May 18 21:38:00 +0000 2026,"🇺🇸 ARK INVEST’S CATHIE WOOD EXPLAINED WHY BITCOIN IS GOING TO $2,400,000 SOON 

SHE KNOWS WHAT'S COMING 🚀 https://t.co/bY6VJAsOBC",en,671,83,71,25246
2056721541363114201,WOLF_Bitcoin_,Tue May 19 13:00:02 +0000 2026,"MORGAN STANLEY IS NOW PAYING $1,500 TO NEW E-TRADE CUSTOMERS WHO BUY BITCOIN 👀

""Up to this point Morgan Stanley, Goldman Sachs, and JPMorgan only offered exposure through ETF wrappers. They have never decided to go direct.""

https://t.co/crr6xfJNDO
The $1.5 trillion bank is not just offering crypto, they're paying people to buy it.

Direct access to Bitcoin, Ethereum, and Solana trading. No ETF wrapper. Actual spot exposure through E*Trade.

That just changed.

Wall Street is not coming. Wall Street is here.",en,6,1,1,730
2056314662623301680,MerlijnTrader,Mon May 18 10:03:14 +0000 2026,"BULLISH: 

🇺🇸 One statement just changed everything.

CFTC Chairman: ""CLARITY will be signed into law.""

Not if. Not maybe. Will.

The man who regulates U.S. derivatives.
Just told the world it's over.

$20,000,000,000,000 in eligible capital. Now unlocked.
Bitcoin at $76,000.

Every institution waiting for clarity.
Just got it.

The waiting is over. Smart money already knows.",en,1037,160,62,101993
2056722288725184789,BitcoinSapiens,Tue May 19 13:03:00 +0000 2026,"SAYLOR: Volatility is vitality 

""If Bitcoin went up 2% per month forever with zero volatility, Warren Buffett would own all of it."" https://t.co/ohA5ZoA7cc",en,26,4,2,1210
2056736138409414964,op_catlayer,Tue May 19 13:58:02 +0000 2026,"How do we unlock Bitcoin's next phase of growth? 🚀

Catch our founder @bruceonbitcoin in a great conversation with @elaineyang73, breaking down the exact roadmap for using simple programming languages to scale the Bitcoin network.

Watch the discussion here! 👇🎥 https://t.co/3u7cJ6egy2",en,9,5,2,118
2056703659551936652,ColeTU,Tue May 19 11:48:58 +0000 2026,How to Self Custody your Bitcoin - Complete Beginners Guide https://t.co/DkxaQNpy25,en,41,8,3,1481
2056729974204457139,Xaif_Crypto,Tue May 19 13:33:32 +0000 2026,"THE BIG ONES ARE GIVING UP ON BITCOIN! 🇩🇪 😂

German TV: ""Every day last week was RED for Bitcoin Spot ETFs  $250 MIO OUTFLOW. but the Spot XRP ETF? every day GREEN the STRONGEST week of 2026""

while they exit… XRP is just getting started 🔥 $XRP $BTC https://t.co/piM5rrkzv0",en,79,14,11,13469
2056711265217867893,pete_rizzo_,Tue May 19 12:19:12 +0000 2026,"JUST IN: $7 TRILLION FIDELITY JUST CALLED STRC A ""MAJOR NEW DEMAND CATALYST"" FOR #BITCOIN

40 MILLION INVESTORS SHOULD BE ""WATCHING THIS CLOSELY"" 

THE SAYLOR PLAYBOOK IS SPREADING

THIS IS NOT PRICED IN 🚀 https://t.co/oMJMJyHONB",en,306,52,21,17909
2056733899112296581,WWBitcoin,Tue May 19 13:49:08 +0000 2026,#Bitcoin $BTC Update 19 MAY 2026 https://t.co/TJwNIYHFpW,en,13,0,1,442
2056567614621745377,Danainhawaii,Tue May 19 02:48:23 +0000 2026,You know what’s frustrating? Understanding Bitcoin and $MSTR and $ASST super early but not having enough income to buy as much as other people who understood it much later. Watching your boomer uncle out-accumulate you because he has hundreds of thousands of dollars in the bank. While you scratch away every day for $100 bucks here and there to spare. End Rant.,en,37,1,5,1173
2056069144320114763,kabukistory,Sun May 17 17:47:38 +0000 2026,"Bitcoin is showing the same structure we saw during the 2022 bear market.

The 4-year cycle is still in play,  and $BTC will dump to $42,000 in June.

History is repeating itself, everything going according to my plan:

$78K → $71K → $48K → $55K → $42K

Next stops:
→ $71K in days
→ $42K in June

I called the $126k top in October 2025 and $15k bottom in November 2022. I even called the recent dump to $78k.

If you missed those calls, don't worry. I'll call the next one too.

Follow now. I'll update you as this dump plays out.",en,280,68,37,76576
2056696925508747330,Hodl_fm,Tue May 19 11:22:13 +0000 2026,"🍕 16 years ago, someone paid 10,000 $BTC for two pizzas.

At the time, it was just dinner. Today, that same Bitcoin is worth over $767M.

The most expensive pizza order in history and one of Bitcoin’s first real-world payments.

Happy Bitcoin Pizza Day! https://t.co/fOpLO5Fh0m",en,10,1,2,267
2056609977884651877,VadimStrizheus,Tue May 19 05:36:43 +0000 2026,"ai clipping right now is like discovering Bitcoin in 2008.

this is actually scary. https://t.co/m5N3WHbNyV",en,57,4,6,6894
2056076172434256191,cryptofergani,Sun May 17 18:15:34 +0000 2026,"🇺🇸 $20 BILLION BITWISE CIO JUST SAID THIS:

ANYONE CAN TURN $10,000 INTO $100,000 WITH BITCOIN BY 2030.

“I THINK BITCOIN CAN GO UP 10X BY 2030.”

FUND MANAGERS ARE ALL IN 🚀 https://t.co/6I9wen3N5B",en,756,81,65,89481
2056698887277310045,aisarcore,Tue May 19 11:30:01 +0000 2026,"𝗔 𝗵𝘂𝘀𝗯𝗮𝗻𝗱 𝗮𝗻𝗱 𝘄𝗶𝗳𝗲 𝘀𝘁𝗼𝗹𝗲 $𝟰.𝟱 𝗕𝗜𝗟𝗟𝗜𝗢𝗡 𝗶𝗻 𝗕𝗶𝘁𝗰𝗼𝗶𝗻 𝗮𝗻𝗱 𝘀𝗽𝗲𝗻𝘁 𝟲 𝘆𝗲𝗮𝗿𝘀 𝗵𝗶𝗱𝗶𝗻𝗴 𝗶𝘁. 𝗧𝗵𝗲 𝘄𝗶𝗳𝗲 𝘀𝗽𝗲𝗻𝘁 𝘁𝗵𝗮𝘁 𝘀𝗮𝗺𝗲 𝘁𝗶𝗺𝗲 𝗽𝗼𝘀𝘁𝗶𝗻𝗴 𝗿𝗮𝗽 𝘃𝗶𝗱𝗲𝗼𝘀 𝗼𝗻 𝗬𝗼𝘂𝗧𝘂𝗯𝗲 𝗰𝗮𝗹𝗹𝗶𝗻𝗴 𝗵𝗲𝗿𝘀𝗲𝗹𝗳 𝘁𝗵𝗲 𝗖𝗿𝗼𝗰𝗼𝗱𝗶𝗹𝗲 𝗼𝗳 𝗪𝗮𝗹𝗹 𝗦𝘁𝗿𝗲𝗲𝘁.

– In 2016 Ilya Lichtenstein hacked Bitfinex, one of the largest crypto exchanges in the world.

– He stole the admin credentials, logged in like an employee, and quietly moved 119,754 Bitcoin into his own wallet in a single day.

– At the time it was worth $72 million. Nobody noticed for days.

– For 6 years they tried to clean the money. Crypto mixers, fake exchange accounts, stolen identities, gold bars. NFTs, Walmart gift cards, and even Uber rides.

– They were trying to launder $4.5 BILLION using Walmart gift cards.

– Meanwhile Heather was on YouTube posting rap videos under the name Razzlekhan calling herself the Crocodile of Wall Street.

– She was also writing articles for Forbes magazine. One of them was titled ""Experts Share Tips To Protect Your Business From Cybercriminals.""

– The woman laundering billions in stolen Bitcoin was giving the world cybersecurity advice in Forbes.

– What they did not understand is that the blockchain records every transaction permanently and publicly.

– A DOJ analyst spent years mapping every single hop, every mixer, every fake account across the entire chain.

– One imperfect transaction from 2016 connected everything back to Ilya's real name.

– Six years of laundering unravelled from a single mistake buried in a public ledger.

– When the FBI raided their Manhattan apartment in 2022 they found the private keys to $3.6 billion hidden in a file named passport photos.

– The DOJ seized it the same day. The largest financial seizure in US government history.

– Ilya got 5 years. Heather got 18 months.

They laundered $4.5 BILLION through mixers, gold bars, and Walmart gift cards for 6 years. One imperfect transaction on a public blockchain connected everything.",en,10,1,6,258
2056736002082001038,SimplyBitcoin,Tue May 19 13:57:29 +0000 2026,"RAY DALIO: ""Bitcoin does not have privacy. Any transactions can be monitored and then indirectly perhaps controlled. Central banks are not going to want to buy Bitcoin.""

He just described the entire problem with central banks.

They want money they can use without anyone seeing what they're doing.",en,18,2,2,1591
2056742212948652480,KevinWSHPod,Tue May 19 14:22:10 +0000 2026,"""Sell a kidney if you must, but keep the Bitcoin.""

Why would @saylor say such an outrageous thing?

""Bitcoin is a stronger form of capital preservation than your house, than a bar of gold, than a bunch of silver, than the stock, than an index. All of those things are weaker""

""You bought a sports car. Good for you. You'll be wealthy for a decade. You have $200,000, you buy Bitcoin. You'll be wealthy forever""

""Sell the thing that has a half life of seven years. Don't sell the thing that will make your children's children wealthy - but keep the kidney. Keep the kidney""

Podcast out Thursday

@Strategy",en,47,6,8,3215
2056704683448676756,AlexesNakamoto,Tue May 19 11:53:02 +0000 2026,"Saylor on his expectations after buying Bitcoin:

“I didn’t expect this to work in 12 weeks. I thought maybe in 1-3 years people would stop thinking I’m an idiot… and in 10 years I’d be glad I did it.”

He also talked about the only way he lost money on Apple: trying to trade it with leverage.
He bought LEAP call options, the stock stayed down too long, the options expired… then Apple exploded higher right after.

His lesson:
If you truly have conviction, buy the underlying asset, avoid leverage, and hold it long enough for the thesis to play out.",en,122,12,3,16869
2056448764043268265,carm1nee,Mon May 18 18:56:06 +0000 2026,"Nassim Taleb's strategy made 3,612% in one month and $1 billion in a single week, he predicted the 2008 crash

Now he's warning about what's coming next

""Bitcoin is not even good for money laundering it's too traceable. it's a cult, first time in history we're mixing money and cult""

he says real estate created $30 trillion in fake valuation that has to come down by half. companies before this crisis weren't selling you cash flow

""they were selling you funding. it resembles a Ponzi""",en,259,36,12,146269
2056677241782706194,BitcoinSapiens,Tue May 19 10:04:00 +0000 2026,"""Mathematically...AI can't break Bitcoin.""  - Elon Musk https://t.co/aJsW4Sc1nL",en,27,7,1,1231
2056628935392399649,MartiniGuyYT,Tue May 19 06:52:03 +0000 2026,"CRAZY:

The famous Trump insider whale just opened a $12.5 million Bitcoin short position.  

This is happening right before the critical 2-3 day Iran deadline.  

They have a 100% win rate and predicted the tariff crash and called the Iran war perfectly.  

Gulf leaders asked Trump to hold off on new strikes. 

Markets celebrated the news, oil dumped, stocks pumped.  

But this whale is not buying the relief rally at all.  

He thinks the strike is still coming.  

Stay cautious. 👀",en,142,19,32,26057
2056638491480514840,AlexesNakamoto,Tue May 19 07:30:01 +0000 2026,"Michael Saylor on trading Bitcoin:

“Trading Bitcoin is, in my opinion, a sign of lesser intellect.”

“It’s like picking up pennies on a railroad track. You might get a few quarters… then get hit by a train.” https://t.co/JDWtG13zTq",en,69,9,6,20081
2056680640591110572,bitcoinmalaya,Tue May 19 10:17:30 +0000 2026,"Kevin O’Leary: “can’t stand when I see Gen Z making $70K a year spend $28 on lunch, that is just stupid”

How much do you usually spend on lunch? https://t.co/PfcrqGFJd8",en,19,0,3,2727
2053225568871780548,saylor,Sat May 09 21:28:17 +0000 2026,"My latest thoughts on $BTC, $STRC, and $MSTR with @TheBonnieChang and @davidlin_TV at Consensus 2026.

0:00 - Strategy’s Bitcoin sale controversy
0:36 - Why Strategy may sell Bitcoin
3:12 - “Never sell your Bitcoin” explained
4:40 - How Strategy buys more Bitcoin than it sells
6:33 - Michael Saylor’s Bitcoin accumulation philosophy
8:04 - Using Bitcoin liquidity and market arbitrage
11:14 - Responding to Ponzi scheme criticism
13:32 - STRC trading patterns and Bitcoin buying
15:05 - What really drives Bitcoin’s price
17:58 - Bitcoin, macro risks, and Fed policy
19:43 - Bitcoin as digital capital and digital credit
21:52 - Strategy’s dominance in preferred stock issuance
23:09 - AI, digital credit, and Bitcoin’s future
24:36 - Saylor’s childhood inspiration and MIT story",en,6500,934,353,402267
2056676237980877168,MerlijnTrader,Tue May 19 10:00:00 +0000 2026,"REMEMBER WHAT THE BITCOIN ETF DID. THIS IS BIGGER.

The SEC is preparing an ""innovation exemption"" for tokenized stocks. Per Bloomberg.

January 2024: spot Bitcoin ETF approved. $130,000,000,000 in inflows. 18 months.

2026: tokenized NVDA, AAPL, TSLA. Decentralized rails. 24/7. 
Addressable market: $60,000,000,000,000.

460x larger than what the ETF unlocked.

The infrastructure layer prints first.",en,472,70,38,49696
2056736885012074566,LLuciano_BTC,Tue May 19 14:01:00 +0000 2026,Michael Saylor on how lowering Bitcoin's volatility unlocks the path to an 8% yield stablecoin and the future of digital money. https://t.co/NkaWEmlPKQ,en,347,7,26,15513
2056667908923658749,Alaouicapital,Tue May 19 09:26:55 +0000 2026,Crypto bros seeing bitcoin price after spamming “we are so back” on CT😭 https://t.co/rXJ8TyJVA1,en,41,0,16,3104
2056540344301306354,WOLF_Bitcoin_,Tue May 19 01:00:01 +0000 2026,"🇺🇸 ERIC TRUMP ON WHY EVERY FINANCIAL INSTITUTION ON EARTH HATES BITCOIN

""You could send me a million dollars in Bitcoin right now, it'd hit my wallet in 3 seconds, and you practically pay zero fees.""

https://t.co/ddE5JkbgNk
""Tell me every financial institution in the world isn't pissed off about that.""

""They want extractive fees... that's what keeps their 70-story buildings lit and their CEOs making hundreds of millions of dollars a year.""",en,21,4,4,2007
2056715809020637482,roxom,Tue May 19 12:37:15 +0000 2026,"Samson Mow explained the concept of Bitcoin as “energy money”:

“It fuses energy and information into the hardest form of money humanity has ever created.”

“It requires energy to survive and sustain the entire timechain. This metabolic link binds energy to money.” https://t.co/ro0Im1tUFx",en,28,6,8,800
2056546245875802224,Solpok21,Tue May 19 01:23:28 +0000 2026,@BinanceUS @injective More people are beginning to understand the importance of scarce digital assets. #Bitcoin has a permanently limited supply of 21 million coins. That scarcity gives $BTC unique long-term value potential. #DigitalGold #Finance #Crypto https://t.co/BDZetT8tTh,en,2,0,1,162
2056745127842865432,CryptoTice_,Tue May 19 14:33:45 +0000 2026,"Bitcoin is about to nuke everyone.

Most holders are going to panic sell directly into the real bottom.

Smart money always flushes weak hands one final time.
Don't get trapped

Full breakdown: https://t.co/gaBcMiCFsZ https://t.co/ZlkbUEj8oE",en,6,1,2,1746
2056748461379269075,CryptoMichNL,Tue May 19 14:47:00 +0000 2026,"The reason I went all-in into altcoins is quite simple: this is the final window of opportunity for excessive returns on assets.

They've been presented through the commodity and energy sectors.

Now, it's semiconductors.

The moment #Bitcoin breaks through $90-100K, Bitcoin's valuation will likely go way higher than most of us expect it to go.

That's always how markets behave. During excessive bear markets, nobody believes the markets to turn around and they undervalue the upside. 

The moment Bitcoin breaks that crucial resistance level, psychologically, the money will start to flood into the crypto markets and retail, and essentially any investor, will be looking for higher yields than Bitcoin alone.

The same old game happens again, where we'll see excessive returns in altcoins in 2027-2028. Perhaps later this year.

That ride is the ride to change your life, and that's the one I'm betting on as we're likely going to face a big financial crisis after that.",en,30,2,8,1593
2056562610380624176,benjamincowen,Tue May 19 02:28:30 +0000 2026,"Bitcoin Rejected off its 200D. 

In this video we talk about a couple of paths over the next few months.

I still think BTC goes lower into Q4, but the path to get there is hard to nail down. https://t.co/dowBj9t5LX",en,1361,88,95,108231
2056559213812633969,RoundtableSpace,Tue May 19 02:15:00 +0000 2026,"A CHINESE STUDENT TURNED $0.90 INTO $408,292 ON POLYMARKET IN 2 DAYS WITH A CLAUDE BOT. ALMOST NOBODY NOTICED.

It doesn't predict Bitcoin. It exploits micro-delays between spot price, signals and Polymarket's order book. 1000 orders per second.

https://t.co/tJ5o81ZESQ",en,195,18,34,67408
2056737325040705837,cryptojack,Tue May 19 14:02:45 +0000 2026,"According to CryptoQuant data, the “HODL Waves” indicator suggests that $BTC may be forming a global bottom for this cycle around the $65,000-$70,500 range.

What do you think? 🤔 https://t.co/y448I71DW5",en,30,10,18,1335
2056360723270238477,TrendingBitcoin,Mon May 18 13:06:16 +0000 2026,BITCOIN IS COOKING SOMETHING 👀 https://t.co/fhfcpKw67Y,en,356,56,9,22595
2056741098543009865,donaldjdean,Tue May 19 14:17:44 +0000 2026,"bitcoin:native Bitcoin - Solid Moves - Weekly Chart

BTC continues higher and is showing relative strength. The weekly chart shows the $69k area showed strong support.

Upper target are $102k at the Golden Ratio and $122k a 2x retrace target. https://t.co/g7PsGYrLfg",en,11,0,1,836
2056488894649061701,GaryCardone,Mon May 18 21:35:34 +0000 2026,"It appears #iran will have a strategic bitcoin reserve before the USA.

They don’t do Bills, they create an insurance product and $10 billion ARR.

Clarity enough for everyone?

 https://t.co/jtZA2T9k1m",en,1809,120,1,117748
2056615843341926813,JamesEastonUK,Tue May 19 06:00:01 +0000 2026,"Completely agree with Sminston here.

We are all GUESSING.

NOBODY can tell you EXACTLY what is coming in the short term, with 100% certainty.

But ZOOMING out and approaching  Bitcoin with a LONG term outlook, is one of the best things you can do.

Stack sats, relax &amp; enjoy. https://t.co/st0Tmk55AO",en,135,10,17,7971
2056495544416014829,TrendingBitcoin,Mon May 18 22:02:00 +0000 2026,"JACK MALLERS BROKE THE BULL METER ON LIVE TV  

“Bitcoin isn’t going for $150K, it’s going for everything.”  

A $400-$500 trillion savings market… and we’re only at $2.43T today.  

That’s a 100x to 200xBTC runway. 

You’re not bullish enough. https://t.co/zFZiayPnhF",en,111,17,7,7377
2056666217252102521,kay_drake_,Tue May 19 09:20:11 +0000 2026,"Bitcoin just gave back a brutal $6K move right after the CLARITY Act advanced to a full Senate vote.

What was supposed to be a bullish catalyst turned into a full-blown “sell the news” reaction.

$126B erased from BTC market cap. ETH got hit even harder, sliding over 10%. ETF flows also cooled off hard with $360M leaving in 3 days.

In just 5 days, the crypto market has bled nearly $190B.

Market was clearly overpositioned.",en,93,39,54,10392
2056724188388315196,RebellioMarket,Tue May 19 13:10:33 +0000 2026,History says Bitcoin saves its craziest move for the end of the cycle. https://t.co/qqCOXeS3dR,en,13,4,1,2625
2056520458229723547,pete_rizzo_,Mon May 18 23:41:00 +0000 2026,"JUST IN: BILLIONAIRE GRANT CARDONE JUST SAID HE WILL BE THE MICHAEL SAYLOR OF REAL ESTATE AND BUY AS MUCH #BITCOIN AS HE CAN

""EVERY TIME I COMBINE IT WITH A BTC BUY, I IMPROVE IT""

HE'S NOW HOLDING $200,000,000 IN BTC

BILLIONAIRES ARE BUYING 🚀 https://t.co/jLkVIezIgc",en,1080,123,26,83572
2039704408481529901,liz_churchill10,Thu Apr 02 14:00:01 +0000 2026,"CALIFORNIA DEMOCRATS JUST LEGALIZED STEALING YOUR BITCOIN

This Communist Hellhole passed a bill to SEIZE your BTC after just 3 years of ‘inactivity’ on exchanges…under fake ‘unclaimed property’ laws.  

This is GOVERNMENT THEFT and outright communism.   https://t.co/fmTGX2rCok",en,15115,6206,865,329435
2056490440556175736,pete_rizzo_,Mon May 18 21:41:43 +0000 2026,"JUST IN: CNBC ANALYST JUST SAID #BITCOIN IS GOING TO $1,000,000 AND THE BANKS CAN'T STOP IT

“YOU CAN’T HOLD BACK INNOVATION”

“BTC FOLLOWS THE LAWS OF NATURE”

IT’S COMING 🚀 https://t.co/zAWKZj6yRZ",en,906,134,38,59114
2056587147688177676,Bitcoin_Teddy,Tue May 19 04:06:00 +0000 2026,"🇺🇸 Michael Saylor said:  

“If I get 7.5% of the network, it’s $10,000,000 a coin.”  

“We’d top out at 7.5% and then slow down.” https://t.co/lqnXZSh01W",en,301,30,25,18582
2056723299053293602,createdbyjami,Tue May 19 13:07:01 +0000 2026,"The longer Bitcoin stays trading sideways or goes “down,” the more time you have to accumulate cheap sats
(Sats aka Satoshis = fractions of a Bitcoin) 

Example: 

Today
- $500 @ $76,846 gets you about 650,647 sats

February 2026
- $500 at $64,069 gets you about 780,398 sats

That’s 129,751 more sats for the same $500 at different prices

This is why I don’t care how long Bitcoin trades sideways for or when it drops  

I see cheaper sats, more purchasing power, and one step closer to freedom",en,43,8,2,664
2056678751405269036,TrendingBitcoin,Tue May 19 10:10:00 +0000 2026,"President Trump said America will follow the rule that every Bitcoiner knows very well:  

""Never sell your Bitcoin"" 🚀 https://t.co/VwXwPXv0ct",en,58,15,5,2223
2056507623558803653,saylordocs,Mon May 18 22:50:00 +0000 2026,"Al Jazeera reports the all in cost of of mining one Bitcoin in 🇪🇹 Ethiopia is only $20,000 due to abundant hydropower 😮 https://t.co/I5xDZwU0ta",en,279,26,5,13816
